,Biomass,Fossil Gas,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Offshore,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated
2025-10-30 20:30:00+01:00,0.0,187.124962,582.162818,,3562.794075,15729.975749,0.0,57.11127,0.0,20.101939,0.0,,509.185797
2025-10-30 20:45:00+01:00,0.0,186.967069,549.211011,,3561.70874,15546.065705,0.0,56.913153,0.0,20.24154,0.0,,470.228268
2025-10-30 21:00:00+01:00,0.0,186.995675,488.599864,,3560.212732,15277.391729,0.0,65.545804,0.0,20.310881,0.0,,449.452343
2025-10-30 21:15:00+01:00,0.0,186.908556,432.552456,,3565.369276,15216.176645,0.0,63.285726,0.0,20.261399,0.0,,442.137136
2025-10-30 21:30:00+01:00,0.0,186.688179,399.067799,,3569.202367,15345.867501,0.0,62.602168,0.0,20.560487,0.0,,451.624921
2025-10-30 21:45:00+01:00,0.0,186.602135,396.185208,,3564.719426,15132.955397,0.0,63.244001,0.0,20.448499,0.0,,457.843626
2025-10-30 22:00:00+01:00,0.0,186.750676,386.481905,,3574.173296,15024.329575,0.0,67.810606,0.0,20.623825,0.093333,,456.520146
2025-10-30 22:15:00+01:00,0.0,186.894657,382.673866,,3563.989689,14822.760877,0.0,69.040692,0.0,20.728463,0.1,,449.973879
2025-10-30 22:30:00+01:00,0.0,186.665833,381.626341,,3566.254153,14615.903354,0.0,66.376986,0.0,19.667847,0.1,,458.782905
2025-10-30 22:45:00+01:00,0.0,186.686177,382.181402,,3564.514284,14402.311395,0.0,65.75216,0.0,19.241431,0.1,,467.723297
2025-10-30 23:00:00+01:00,0.0,187.020944,300.562419,,3539.936488,14298.929533,0.0,68.521781,0.0,19.183415,0.473333,,474.192388
2025-10-30 23:15:00+01:00,0.0,187.040469,290.41579,,3530.633527,14070.404428,0.0,69.517088,0.0,19.222047,0.5,,470.796953
2025-10-30 23:30:00+01:00,0.0,187.252184,279.803006,,3523.822789,13752.695025,0.0,72.014344,0.0,19.108453,0.5,,510.880659
2025-10-30 23:45:00+01:00,0.0,187.285042,271.763397,,3515.207018,13246.845092,0.0,68.879929,0.0,19.184929,0.5,,530.647625
2025-10-31 00:00:00+01:00,0.0,187.096612,312.540502,,3515.487498,12948.753379,0.0,67.564657,0.0,19.613246,1.196888,,539.275303
2025-10-31 00:15:00+01:00,0.0,187.303897,317.309875,,3510.224136,13006.089359,0.0,68.416776,0.0,19.796314,1.2,,545.554478
2025-10-31 00:30:00+01:00,0.0,187.387287,305.303519,,3507.209457,12948.94524,0.0,67.89451,0.0,19.739985,1.2,,578.763349
2025-10-31 00:45:00+01:00,0.0,187.492566,258.113968,,3493.936411,12642.728369,0.0,66.206402,0.0,19.712753,1.2,,591.726122
2025-10-31 01:00:00+01:00,0.0,187.401509,,,3505.781853,12638.022255,0.0,73.405017,0.0,19.721639,1.398888,,595.009026
2025-10-31 01:15:00+01:00,0.0,187.399602,,,3499.856072,12413.993291,0.0,74.173493,0.0,19.533654,1.399999,,619.513656
2025-10-31 01:30:00+01:00,0.0,187.584601,,,3488.415181,12281.925775,0.0,74.207184,0.0,19.615425,1.399999,,643.212951
2025-10-31 01:45:00+01:00,0.0,187.614632,,,3484.465786,12281.070157,0.0,72.410665,0.0,19.754494,1.399999,,673.87988
2025-10-31 02:00:00+01:00,0.0,187.424663,,,3473.070997,12252.010619,0.0,74.971569,0.0,19.889535,2.098444,,716.088362
2025-10-31 02:15:00+01:00,0.0,187.673219,,,3475.725167,12173.936023,0.0,73.991869,0.0,19.806525,2.099999,,739.415781
2025-10-31 02:30:00+01:00,0.0,187.890187,,,3471.15472,12135.594759,0.0,74.315293,0.0,19.98915,2.099999,,752.543499
2025-10-31 02:45:00+01:00,0.0,187.744304,,,3462.709597,11883.949112,0.0,75.089377,0.0,20.151342,2.099999,,798.346321
2025-10-31 03:00:00+01:00,0.0,187.914215,,,3470.851683,11721.583926,0.0,73.75499,0.0,20.594619,2.592222,,837.141431
2025-10-31 03:15:00+01:00,0.0,187.991081,,,3474.019782,11944.115526,0.0,74.244497,0.0,20.463704,2.599999,,835.926331
2025-10-31 03:30:00+01:00,0.0,187.911539,,,3475.16063,11953.071168,0.0,71.612392,0.0,20.614515,2.599999,,863.882232
2025-10-31 03:45:00+01:00,0.0,187.955633,,,3485.049364,11984.973642,0.0,72.370685,0.0,20.720056,2.599999,,884.958654
2025-10-31 04:00:00+01:00,0.0,187.922704,,,3460.007112,12038.201894,0.0,65.759253,0.0,19.683728,2.999111,,973.36962
2025-10-31 04:15:00+01:00,0.0,187.862414,,,3475.662213,12176.034203,0.0,64.963019,0.0,19.686194,3.0,,1068.302981
2025-10-31 04:30:00+01:00,0.0,188.001891,,,3473.766967,11970.436132,0.0,68.264554,0.0,19.893517,3.0,,1150.586296
2025-10-31 04:45:00+01:00,0.0,187.821082,,,3487.753282,11863.468638,0.0,64.841518,0.0,19.890209,3.0,,1196.960509
2025-10-31 05:00:00+01:00,0.0,187.600039,,,3470.738025,11662.404789,0.0,69.5535,0.0,19.909248,3.397777,,1178.912152
2025-10-31 05:15:00+01:00,0.0,187.739869,,,3460.983103,11755.488914,0.0,71.429842,0.0,20.005984,3.4,,1238.253849
2025-10-31 05:30:00+01:00,0.0,187.652319,,,3463.187888,12099.50611,0.0,70.798133,0.0,19.974148,3.4,,1291.159413
2025-10-31 05:45:00+01:00,0.0,187.600207,,,3486.049723,12445.238644,0.0,69.533778,0.0,20.057926,3.4,,1371.629344
2025-10-31 06:00:00+01:00,0.0,187.737486,,,3479.060775,12767.830378,0.0,72.124877,0.0,20.889025,3.598888,,1423.814406
2025-10-31 06:15:00+01:00,0.0,187.451719,,,3489.18401,13081.919,0.0,72.802245,0.0,20.746686,3.599999,,1498.296897
2025-10-31 06:30:00+01:00,0.0,187.38615,,,3468.816297,13498.798168,0.0,72.260626,0.0,20.504226,3.599999,,1590.527742
2025-10-31 06:45:00+01:00,0.0,187.615662,,,3463.634841,13939.800271,0.0,70.91207,0.0,20.170251,3.599999,,1686.702346
2025-10-31 07:00:00+01:00,0.0,187.413685,263.033244,,3455.957184,14370.215574,0.0,67.011914,0.0,20.304847,3.996888,,1732.51203
2025-10-31 07:15:00+01:00,0.0,187.369471,280.708871,,3461.574791,14636.609326,0.0,70.062148,0.099666,19.923767,4.0,,1773.970889
2025-10-31 07:30:00+01:00,0.0,187.620976,307.186387,,3451.843647,14735.215613,0.0,73.504085,0.1,19.93133,4.0,,1818.577868
2025-10-31 07:45:00+01:00,0.0,187.901766,300.081102,,3452.874202,14838.590462,0.0,74.383303,0.1,20.268882,4.0,,1882.886918
2025-10-31 08:00:00+01:00,0.0,188.077511,282.398918,,3461.824421,15140.413655,0.0,69.306947,0.199444,20.250946,4.198888,,1939.459161
2025-10-31 08:15:00+01:00,0.0,188.074325,278.089049,,3466.029599,15221.492556,0.0,72.06481,0.299777,20.160056,4.199999,,1960.90456
2025-10-31 08:30:00+01:00,0.0,188.183561,293.396302,,3457.59665,15204.741599,0.0,69.675699,0.3,20.209511,4.199999,,1973.189889
2025-10-31 08:45:00+01:00,0.0,188.306181,278.960944,,3465.326149,15281.531481,0.0,67.435482,0.399666,19.98804,4.199999,,2019.299077
2025-10-31 09:00:00+01:00,0.0,188.297792,421.780831,,3464.923822,15780.823255,0.0,67.284574,0.4,20.189761,4.299777,,2076.253926
2025-10-31 09:15:00+01:00,0.0,188.284968,432.759907,,3450.429897,15677.450781,0.0,69.45613,0.4,20.427147,4.3,,2084.920296
2025-10-31 09:30:00+01:00,0.0,188.428897,426.45604,,3466.402332,15377.932876,0.0,66.803015,0.499777,20.254242,4.3,,2128.808413
2025-10-31 09:45:00+01:00,0.0,188.400597,421.023189,,3469.78726,15230.381463,0.0,65.614935,0.5,20.333206,4.3,,2167.301902
2025-10-31 10:00:00+01:00,0.0,188.527737,439.598511,,3458.225901,15747.439117,0.0,64.061957,0.599777,21.246188,4.399777,,2178.680155
2025-10-31 10:15:00+01:00,0.0,188.461338,439.260567,,3470.996237,15843.64612,0.0,66.152228,0.699777,22.458492,4.4,,2175.052458
2025-10-31 10:30:00+01:00,0.0,188.264427,435.248955,,3473.868169,15804.323242,0.0,68.347388,0.899555,23.304525,4.4,,2175.820561
2025-10-31 10:45:00+01:00,0.0,188.346993,425.664208,,3475.739159,15798.10196,0.0,66.655039,1.099555,23.156642,4.4,,2216.927635
2025-10-31 11:00:00+01:00,0.0,188.526826,374.132329,,3474.670027,16007.070729,0.0,60.22775,1.299555,23.21509,4.4,,2270.18903
2025-10-31 11:15:00+01:00,0.0,188.549058,369.314727,,3464.601823,16026.339185,0.0,57.758543,1.399777,22.886031,4.4,,2255.407318
2025-10-31 11:30:00+01:00,0.0,188.975225,367.696597,,3460.94264,15922.418714,0.0,57.329282,1.000888,23.029316,4.4,,2309.877869
2025-10-31 11:45:00+01:00,0.0,188.584376,150.499743,,3457.39768,15981.477392,0.0,60.71758,0.900555,22.440135,4.4,,2378.943359
2025-10-31 12:00:00+01:00,0.0,188.530828,,,3456.634999,15622.986583,0.0,68.502359,1.112071,22.51535,4.4,,2417.886119
2025-10-31 12:15:00+01:00,0.0,188.632405,,,3460.438892,15429.63337,0.0,65.565216,1.296915,22.61884,4.4,,2479.073477
2025-10-31 12:30:00+01:00,0.0,188.47446,,,3459.67124,15469.037291,0.0,64.302346,1.539579,22.484541,4.4,,2527.404947
2025-10-31 12:45:00+01:00,0.0,188.144244,,,3458.175551,15509.887179,0.0,67.008458,1.398772,22.477745,4.4,,2546.735324
2025-10-31 13:00:00+01:00,0.0,188.323913,,,3461.878739,15449.418726,0.0,61.074802,0.518332,22.472259,4.300222,,2593.087583
2025-10-31 13:15:00+01:00,0.0,188.369318,,,3460.555734,15493.249815,0.0,59.051503,0.404356,22.48027,4.3,,2613.952366
2025-10-31 13:30:00+01:00,0.0,188.245304,,,3457.518084,15671.287671,0.0,59.863773,0.4,22.395292,4.3,,2626.410532
2025-10-31 13:45:00+01:00,0.0,188.401226,,,3454.657061,15787.415089,0.0,58.307142,0.300222,22.061226,4.3,,2621.97116
2025-10-31 14:00:00+01:00,0.0,188.316961,,,3441.948494,15682.914064,0.0,61.418946,0.3,22.193642,4.3,,2621.404687
2025-10-31 14:15:00+01:00,0.0,188.27457,,,3440.901426,15727.54407,0.0,61.556162,0.3,22.064348,4.3,,2618.034962
2025-10-31 14:30:00+01:00,0.0,188.549364,,,3435.309083,15694.9241,0.0,61.542013,0.3,22.002849,4.3,,2633.087332
2025-10-31 14:45:00+01:00,0.0,188.502384,,,3432.1745,15701.235607,0.0,61.124352,0.3,22.299326,4.3,,2654.169232
2025-10-31 15:00:00+01:00,0.0,188.461539,,,3420.193817,15608.042405,0.0,59.623415,0.200666,22.549767,4.3,,2689.190646
2025-10-31 15:15:00+01:00,0.0,188.326668,,,3395.524147,15764.489572,0.0,59.661302,0.406691,22.736841,4.3,,2719.522123
2025-10-31 15:30:00+01:00,0.0,188.454894,,,3413.630491,15805.526815,0.0,59.466253,0.460004,22.891671,4.3,,2731.380802
2025-10-31 15:45:00+01:00,0.0,188.314616,,,3405.468229,15866.404756,0.0,57.107335,0.49955,22.563498,4.3,,2715.920302
2025-10-31 16:00:00+01:00,0.0,188.23511,,,3427.742484,15931.788765,0.0,65.700263,0.346884,22.482462,4.3,,2711.586428
2025-10-31 16:15:00+01:00,0.0,188.211209,,,3462.620816,15918.238946,0.0,66.963934,0.278536,22.486544,4.3,,2740.563844
2025-10-31 16:30:00+01:00,0.0,188.055193,,,3471.489811,16070.362117,0.0,67.550083,0.169143,22.120805,4.3,,2743.782816
2025-10-31 16:45:00+01:00,0.0,187.9432,,,3470.249917,15966.187475,0.0,65.342296,0.1,22.117509,4.3,,2788.757901
2025-10-31 17:00:00+01:00,0.0,188.340299,,,3477.166697,15489.120706,0.0,66.18501,0.000222,21.952443,4.3,,2798.490632
2025-10-31 17:15:00+01:00,0.0,188.712439,,,3481.19261,15537.561945,0.0,68.966553,0.0,21.669297,4.3,,2796.112027
2025-10-31 17:30:00+01:00,0.0,188.966655,,,3482.082274,15533.85819,0.0,65.262781,0.0,21.273411,4.3,,2793.954661
2025-10-31 17:45:00+01:00,0.0,189.314905,,,3482.596741,15398.224618,0.0,65.912491,0.0,21.281726,4.3,,2793.522434
2025-10-31 18:00:00+01:00,0.0,189.090867,,,3491.023224,15315.876537,0.0,62.424365,0.0,21.349639,4.3,,2812.223893
2025-10-31 18:15:00+01:00,0.0,189.06183,,,3492.9905,15169.996855,0.0,64.552009,0.0,21.007521,4.3,,2816.896305
2025-10-31 18:30:00+01:00,0.0,189.039461,,,3503.143248,14987.471576,0.0,64.607617,0.0,20.729412,4.3,,2819.668473
2025-10-31 18:45:00+01:00,0.0,189.160026,,,3495.807309,14754.638178,0.0,65.121188,0.0,20.719835,4.3,,2832.946243
2025-10-31 19:00:00+01:00,0.0,188.999209,,,3470.128877,14794.886151,0.0,64.869095,0.0,20.782393,4.3,,2861.327684
2025-10-31 19:15:00+01:00,0.0,188.989948,,,3470.83655,14767.226727,0.0,65.61788,0.0,21.033972,4.3,,2889.004545
2025-10-31 19:30:00+01:00,0.0,188.957075,,,3475.120775,14709.375337,0.0,65.034404,0.0,20.849716,4.3,,2919.216707
2025-10-31 19:45:00+01:00,0.0,188.850709,,,3472.616333,14631.717279,0.0,65.110289,0.0,20.798639,4.3,,2916.962962
2025-10-31 20:00:00+01:00,0.0,188.92693,,,3442.408406,15010.462637,0.0,58.999532,0.0,20.696208,4.3,,2957.977413
2025-10-31 20:15:00+01:00,0.0,189.097849,,,3433.45738,15004.272885,0.0,58.499721,0.0,20.439618,4.3,,2990.589486
2025-10-31 20:30:00+01:00,0.0,189.359976,,,3435.950932,14831.625381,0.0,60.426444,0.0,20.715194,4.3,,2985.53967
2025-10-31 20:45:00+01:00,0.0,189.49235,,,3436.777254,14206.752219,0.0,60.968271,0.0,20.609019,4.3,,2998.928666
2025-10-31 21:00:00+01:00,0.0,189.611455,,,3409.354972,14115.397903,0.0,63.764553,0.0,20.735661,4.3,,3029.472316
2025-10-31 21:15:00+01:00,0.0,189.631762,,,3419.398204,14007.55034,0.0,62.885715,0.0,21.216542,4.3,,3040.865736
2025-10-31 21:30:00+01:00,0.0,189.585235,,,3419.882188,14020.339455,0.0,63.666613,0.0,21.53576,4.3,,3054.264071
2025-10-31 21:45:00+01:00,0.0,189.48567,,,3413.331959,13782.78696,0.0,63.53904,0.0,21.405996,4.3,,3112.517873
2025-10-31 22:00:00+01:00,0.0,189.282798,,,3402.706754,13490.863314,0.0,64.986586,0.0,21.607898,4.3,,3118.360744
2025-10-31 22:15:00+01:00,0.0,189.258769,,,3413.960124,13085.938108,0.0,63.23766,0.0,21.799492,4.3,,3078.938752
2025-10-31 22:30:00+01:00,0.0,189.081145,,,3416.695062,12947.43931,0.0,63.924097,0.0,21.945829,4.3,,3000.95584
2025-10-31 22:45:00+01:00,0.0,189.085458,,,3410.688943,12635.567715,0.0,63.321136,0.0,22.144758,4.3,,2990.19568
2025-10-31 23:00:00+01:00,0.0,189.151022,,,3409.743289,12417.98303,0.0,65.42789,0.0,21.853593,4.3,,2968.005312
2025-10-31 23:15:00+01:00,0.0,189.453386,,,3381.786521,11909.167841,0.0,64.015737,0.0,22.022314,4.3,,3010.510174
2025-10-31 23:30:00+01:00,0.0,189.52547,,,3351.489569,10984.925232,0.0,59.030993,0.0,22.280096,4.3,,3029.763648
2025-10-31 23:45:00+01:00,0.0,187.422457,,,3342.417583,10081.409312,0.0,56.138429,0.0,22.817356,4.3,,3012.731236
2025-11-01 00:00:00+01:00,0.0,187.648532,,,3369.206027,10053.673477,0.0,63.508997,0.0,23.851696,4.3,,2958.162085
2025-11-01 00:15:00+01:00,0.0,188.338677,,,3350.434804,9783.772374,0.0,61.765032,0.0,23.71828,4.3,,2971.322297
2025-11-01 00:30:00+01:00,0.0,188.017384,,,3344.736358,9656.097259,0.0,62.640542,0.0,23.610329,4.3,,3014.810837
2025-11-01 00:45:00+01:00,0.0,187.151354,,,3349.22588,9208.995238,0.0,65.688565,0.0,23.383643,4.3,,3139.628261
2025-11-01 01:00:00+01:00,0.0,186.730402,,,3350.135654,9238.516486,0.0,72.346963,0.0,23.504237,4.200333,,3081.123105
2025-11-01 01:15:00+01:00,0.0,186.841994,,,3351.892843,8902.477094,0.0,73.331434,0.0,23.091262,4.199999,,3081.284538
2025-11-01 01:30:00+01:00,0.0,186.798079,,,3348.434981,8784.212875,0.0,69.537674,0.0,22.935829,4.199999,,3102.605432
2025-11-01 01:45:00+01:00,0.0,186.759312,,,3332.960709,8798.870719,0.0,67.788801,0.0,22.976327,4.199999,,3141.685758
2025-11-01 02:00:00+01:00,0.0,186.905673,,,3303.289436,8611.994059,0.0,66.566793,0.0,22.888613,4.199999,,3161.210715
2025-11-01 02:15:00+01:00,0.0,186.875457,,,3301.743383,8454.730136,0.0,70.337716,0.0,22.789724,4.199999,,3181.208433
2025-11-01 02:30:00+01:00,0.0,186.905452,,,3288.35082,8493.714656,0.0,68.927122,0.0,23.021961,4.199999,,3191.572858
2025-11-01 02:45:00+01:00,0.0,186.77248,,,3285.715781,8363.246565,0.0,71.13015,0.0,23.367598,4.199999,,3197.133541
2025-11-01 03:00:00+01:00,0.0,186.788866,,364.343459,3294.382009,8312.481541,0.0,71.553293,0.0,24.042892,4.199999,,3253.365472
2025-11-01 03:15:00+01:00,0.0,186.823377,,431.768351,3242.763733,8256.58818,0.0,72.917577,0.0,24.200554,4.199999,,3255.244116
2025-11-01 03:30:00+01:00,0.0,186.701114,,430.737089,3230.807526,8154.022822,0.0,70.419468,0.0,24.294584,4.199999,,3239.897399
2025-11-01 03:45:00+01:00,0.0,186.704766,,430.930173,3227.658103,8020.431404,0.0,72.025967,0.0,24.580026,4.199999,,3256.927259
2025-11-01 04:00:00+01:00,0.0,186.878246,,432.321942,3220.486873,8159.143803,0.0,67.886017,0.0,24.072413,4.199999,,3244.311828
2025-11-01 04:15:00+01:00,0.0,186.71791,,431.803161,3219.493494,8134.294826,0.0,67.124221,0.0,23.887267,4.199999,,3262.080594
2025-11-01 04:30:00+01:00,0.0,186.724152,,431.023452,3229.254986,7949.61992,0.0,64.52662,0.0,23.829358,4.199999,,3264.089082
2025-11-01 04:45:00+01:00,0.0,186.725987,,430.491888,3227.949242,7906.221033,0.0,62.740583,0.0,23.517226,4.199999,,3130.576308
2025-11-01 05:00:00+01:00,0.0,186.728997,,432.129949,3231.156198,7747.101427,0.0,72.597791,0.0,24.241077,4.199999,,3167.522754
2025-11-01 05:15:00+01:00,0.0,186.614442,,431.996649,3224.195512,7747.581687,0.0,71.772422,0.0,24.334832,4.199999,,3170.572507
2025-11-01 05:30:00+01:00,0.0,186.544851,,430.723779,3236.798652,7744.149259,0.0,69.860505,0.0,24.697447,4.199999,,3186.648436
2025-11-01 05:45:00+01:00,0.0,186.751861,,431.731711,3229.575342,7822.100995,0.0,71.996081,0.0,24.958958,4.199999,,3166.975547
2025-11-01 06:00:00+01:00,0.0,186.289228,,432.393913,3232.861067,7667.837778,0.0,72.434267,0.0,26.722055,4.199999,,3154.274965
2025-11-01 06:15:00+01:00,0.0,186.477607,,432.652009,3229.441418,7678.627852,0.0,72.342886,0.0,26.489477,4.199999,,3185.603506
2025-11-01 06:30:00+01:00,0.0,186.471338,,431.727277,3239.97668,7727.101922,0.0,74.088192,0.0,26.596852,4.199999,,3174.354188
2025-11-01 06:45:00+01:00,0.0,186.233828,,431.637239,3239.255317,7616.381264,0.0,73.014708,0.0,26.628554,4.199999,,3172.073511
2025-11-01 07:00:00+01:00,0.0,186.956883,,431.587399,3252.625106,7261.764684,0.0,63.690186,0.0,29.031621,4.100555,,3193.579447
2025-11-01 07:15:00+01:00,0.0,188.379911,,431.542685,3249.104065,7183.248595,0.0,66.344375,0.0,28.304794,4.099999,,3201.510521
2025-11-01 07:30:00+01:00,0.0,186.769133,,430.774099,3253.401572,7014.512231,0.0,66.228341,0.099444,28.3058,4.099999,,3204.893734
2025-11-01 07:45:00+01:00,0.0,186.89851,,431.383157,3258.992629,7342.573059,0.0,64.669801,0.1,28.72277,4.099999,,3203.412019
2025-11-01 08:00:00+01:00,0.0,186.992485,,431.806484,3267.863631,7497.962685,0.0,70.420526,0.1,28.974435,4.099999,,3209.659837
2025-11-01 08:15:00+01:00,0.0,186.725709,,431.144539,3260.765654,7316.311392,0.0,70.245223,0.1,28.653723,4.099999,,3190.884915
2025-11-01 08:30:00+01:00,0.0,186.856054,,431.494406,3253.533997,7275.075398,0.0,72.195305,0.1,28.036936,4.099999,,3179.346925
2025-11-01 08:45:00+01:00,0.0,186.6107,,,3238.247617,7195.674713,0.0,71.54679,0.1,27.232341,4.099999,,3222.018899
2025-11-01 09:00:00+01:00,0.0,186.788972,,,3247.054845,7584.708256,0.0,64.899016,0.1,27.234624,4.099999,,3238.870184
2025-11-01 09:15:00+01:00,0.0,186.641395,,,3229.957069,7125.388099,0.0,67.507363,0.1,28.139151,4.099999,,3229.734155
2025-11-01 09:30:00+01:00,0.0,186.692156,,431.502746,3227.024869,6992.639039,0.0,66.142903,0.199444,28.74248,4.099999,,3223.873552
2025-11-01 09:45:00+01:00,0.0,188.230271,,432.695023,3228.780528,6978.106025,0.0,66.045199,0.2,28.445876,4.099999,,3214.092877
2025-11-01 10:00:00+01:00,0.0,189.915238,,434.543663,3244.332287,7216.804619,0.0,68.236297,0.2,27.233215,4.199777,,3193.164015
2025-11-01 10:15:00+01:00,0.0,189.075316,,434.600182,3232.747444,7192.981027,0.0,68.421079,0.2,26.773265,4.199999,,3212.475595
2025-11-01 10:30:00+01:00,0.0,189.298658,,434.72296,3221.773507,7161.427684,0.0,70.522432,0.2,27.222819,4.199999,,3217.500809
2025-11-01 10:45:00+01:00,0.0,189.635141,,433.137625,3220.288979,7148.060304,0.0,68.811493,0.2,25.948064,4.199999,,3193.555405
2025-11-01 11:00:00+01:00,0.0,190.119416,,431.424924,3246.409931,7468.757518,0.0,73.201406,0.205698,25.893782,4.199999,,3191.969736
2025-11-01 11:15:00+01:00,0.0,186.95712,,431.184941,3241.929334,7568.293731,0.0,71.625142,0.232456,24.976733,4.199999,,3160.000223
2025-11-01 11:30:00+01:00,0.0,186.460151,,434.386163,3221.164421,7501.822251,0.0,68.777166,0.261899,25.081518,4.199999,,3143.006552
2025-11-01 11:45:00+01:00,0.0,185.739528,,435.01628,3239.756306,7305.071952,0.0,69.09911,0.294156,24.411497,4.199999,,3164.726982
2025-11-01 12:00:00+01:00,0.0,185.691248,,435.259967,3266.454091,7419.662448,0.0,67.999798,1.041699,25.504508,4.100555,,3184.860151
2025-11-01 12:15:00+01:00,0.0,185.397382,,,3269.263975,7564.413213,0.0,67.782706,1.046864,25.796836,4.099999,,3209.585686
2025-11-01 12:30:00+01:00,0.0,186.353602,,,3308.724649,7871.754767,0.0,68.963696,1.062813,25.683616,4.099999,,3201.196561
2025-11-01 12:45:00+01:00,0.0,186.252167,,,3332.884857,8152.670449,0.0,68.766746,1.055851,25.81444,4.099999,,3201.555817
2025-11-01 13:00:00+01:00,0.0,186.133137,,430.096872,3327.595779,8277.404095,0.0,71.227322,0.293001,25.551817,4.199777,,3153.126942
2025-11-01 13:15:00+01:00,0.0,186.200462,,433.489762,3338.309818,8298.295078,0.0,71.80203,0.228717,24.548424,4.199999,,3188.465511
2025-11-01 13:30:00+01:00,0.0,186.365788,,432.419264,3345.698655,8782.98272,0.0,71.229624,0.200105,24.31415,4.199999,,3228.292824
2025-11-01 13:45:00+01:00,0.0,185.907198,,432.406074,3349.668849,8913.397108,0.0,69.633424,0.2,24.170532,4.199999,,3221.384112
2025-11-01 14:00:00+01:00,0.0,185.663905,,,3424.151614,9280.22254,0.0,68.171714,0.2,25.659532,4.100222,,3222.277544
2025-11-01 14:15:00+01:00,0.0,185.875762,,,3436.278453,9622.202415,0.0,71.119298,0.100222,26.703391,4.099999,,3260.122956
2025-11-01 14:30:00+01:00,0.0,185.730226,,,3438.835897,9711.220921,0.0,65.658552,0.1,26.850735,4.099999,,3276.772101
2025-11-01 14:45:00+01:00,0.0,186.284786,,,3471.588795,9779.802408,0.0,63.955176,0.1,26.729453,4.099999,,3270.825033
2025-11-01 15:00:00+01:00,0.0,186.16728,,,3546.595496,10132.606066,0.0,65.038207,0.1,27.026485,4.199777,,3297.409509
2025-11-01 15:15:00+01:00,0.0,186.216071,,,3547.211774,10787.469073,0.0,64.638798,0.1,27.107572,4.199999,,3342.502971
2025-11-01 15:30:00+01:00,0.0,186.081604,,,3551.127187,11433.343008,0.0,64.831977,0.1,27.267536,4.199999,,3338.957969
2025-11-01 15:45:00+01:00,0.0,186.377987,,,3590.901543,11892.429633,0.0,65.072114,0.000555,27.05718,4.199999,,3333.147304
2025-11-01 16:00:00+01:00,0.0,186.103742,,,3607.941428,12187.246159,0.0,64.553011,0.0,25.835613,4.299777,,3342.681543
2025-11-01 16:15:00+01:00,0.0,185.934842,,,3626.892466,12757.930258,0.0,66.421937,0.0,25.515117,4.3,,3351.022254
2025-11-01 16:30:00+01:00,0.0,186.066842,,,3635.19255,13241.410412,0.0,65.128343,0.0,25.402907,4.3,,3356.34735
2025-11-01 16:45:00+01:00,0.0,185.743886,,,3657.34555,13454.302454,0.0,63.867954,0.0,25.895392,4.3,,3336.795683
2025-11-01 17:00:00+01:00,0.0,186.218909,,,3692.502811,14072.537449,0.0,57.214205,0.0,26.484898,4.3,,3365.218268
2025-11-01 17:15:00+01:00,0.0,186.102131,,,3704.05669,14470.431782,0.0,60.988915,0.0,26.29696,4.3,,3326.543587
2025-11-01 17:30:00+01:00,0.0,186.344521,,,3712.605151,14394.72126,0.0,58.080285,0.0,26.089092,4.3,,3306.970249
2025-11-01 17:45:00+01:00,0.0,186.330097,,,3724.969907,14300.540456,0.0,56.890945,0.0,26.156892,4.3,,3257.822388
2025-11-01 18:00:00+01:00,0.0,186.120711,,,3729.666393,14174.750865,0.0,57.589234,0.0,26.130982,4.200444,,3324.233802
2025-11-01 18:15:00+01:00,0.0,186.125699,,,3735.029149,14141.876077,0.0,59.615548,0.0,26.110054,4.199999,,3374.091135
2025-11-01 18:30:00+01:00,0.0,186.189817,,,3737.880654,13871.777957,0.0,60.268242,0.0,26.326451,4.199999,,3377.23264
2025-11-01 18:45:00+01:00,0.0,185.850348,,,3742.181688,13740.862343,0.0,59.762842,0.0,26.27092,4.199999,,3365.498086
2025-11-01 19:00:00+01:00,0.0,185.921817,,,3763.225609,13651.764179,0.0,58.130734,0.0,26.844236,4.398666,,3406.54657
2025-11-01 19:15:00+01:00,0.0,185.995195,,,3761.151988,13538.214396,0.0,59.113455,0.0,26.605834,4.4,,3410.048069
2025-11-01 19:30:00+01:00,0.0,185.7943,,,3759.919324,13277.495314,0.0,57.172958,0.0,26.782319,4.4,,3397.026861
2025-11-01 19:45:00+01:00,0.0,185.854179,,,3761.522769,13167.615784,0.0,55.678097,0.0,26.849041,4.4,,3413.748379
2025-11-01 20:00:00+01:00,0.0,186.063825,,,3763.979021,12978.991554,0.0,57.825132,0.0,26.888816,4.300333,,3390.240842
2025-11-01 20:15:00+01:00,0.0,185.925531,,,3763.286149,12778.222342,0.0,57.848774,0.0,27.173183,4.3,,3375.521694
2025-11-01 20:30:00+01:00,0.0,186.076669,,,3766.790345,12586.166183,0.0,57.783553,0.0,26.767729,4.3,,3312.972483
